mission_time,target_altitude,current_altitude,error,velocity_cmd,control_action,height_sonar,height_baro,velocity_z_measured,battery
27.452412843704224,1.5,1.77,-0.27,-0.8,DESCEND,1.77,-38.94,0.04,90
27.50589084625244,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.02,0.05,90
27.559760332107544,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.02,0.05,90
27.602647304534912,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-39.02,0.05,90
27.6559157371521,1.5,1.66,-0.15999999999999992,-0.8,DESCEND,1.66,-39.05,0.06,90
27.701061010360718,1.5,1.6,-0.10000000000000009,-0.8,DESCEND,1.6,-39.14,0.06,90
27.756658792495728,1.5,1.6,-0.10000000000000009,-0.8,DESCEND,1.6,-39.14,0.06,90
27.80994963645935,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.24,0.07,90
27.852461576461792,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.24,0.07,90
27.905865907669067,1.5,1.53,-0.030000000000000027,0.0,HOLD,1.53,-39.24,0.07,90
27.95966362953186,1.5,1.46,0.040000000000000036,0.0,HOLD,1.46,-39.24,0.07,90
28.00273108482361,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.25,0.06,90
28.055500507354736,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.25,0.06,90
28.108643293380737,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.29,0.04,90
28.15205454826355,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.29,0.04,90
28.205058813095093,1.5,1.34,0.15999999999999992,1.0,CLIMB,1.34,-39.29,0.04,90
28.258367776870728,1.5,1.31,0.18999999999999995,1.0,CLIMB,1.31,-39.3,0.02,90
28.304850578308105,1.5,1.32,0.17999999999999994,1.0,CLIMB,1.32,-39.37,-0.01,90
28.360243558883667,1.5,1.32,0.17999999999999994,1.0,CLIMB,1.32,-39.37,-0.01,90
28.403821229934692,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.33,-0.03,90
28.456562042236328,1.5,1.36,0.1399999999999999,1.0,CLIMB,1.36,-39.33,-0.03,90
28.509377002716064,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.23,-0.06,90
28.551851749420166,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.23,-0.06,90
28.604686975479126,1.5,1.41,0.09000000000000008,0.0,HOLD,1.41,-39.23,-0.06,90
28.658408164978027,1.5,1.49,0.010000000000000009,0.0,HOLD,1.49,-39.14,-0.07,90
28.70152235031128,1.5,1.49,0.010000000000000009,0.0,HOLD,1.49,-39.14,-0.07,90
28.7544846534729,1.5,1.57,-0.07000000000000006,0.0,HOLD,1.57,-39.14,-0.08,90
28.807785511016846,1.5,1.57,-0.07000000000000006,0.0,HOLD,1.57,-39.14,-0.08,90
28.851309061050415,1.5,1.64,-0.1399999999999999,-0.8,DESCEND,1.64,-39.1,-0.06,90
28.90538454055786,1.5,1.64,-0.1399999999999999,-0.8,DESCEND,1.64,-39.1,-0.06,90
28.95852303504944,1.5,1.69,-0.18999999999999995,-0.8,DESCEND,1.69,-39.08,-0.05,90
29.000988483428955,1.5,1.69,-0.18999999999999995,-0.8,DESCEND,1.69,-39.08,-0.05,90
29.054108381271362,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.02,-0.03,90
29.106963634490967,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.02,-0.03,90
29.15303921699524,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-38.98,0.0,90
29.207181930541992,1.5,1.73,-0.22999999999999998,-0.8,DESCEND,1.73,-38.98,0.0,90
29.260316371917725,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.04,0.01,90
29.302536964416504,1.5,1.72,-0.21999999999999997,-0.8,DESCEND,1.72,-39.04,0.01,90
29.355191946029663,1.5,1.69,-0.18999999999999995,-0.8,DESCEND,1.69,-39.17,0.03,90
29.408421754837036,1.5,1.69,-0.18999999999999995,-0.8,DESCEND,1.69,-39.17,0.03,90
29.45104479789734,1.5,1.64,-0.1399999999999999,-0.8,DESCEND,1.64,-39.11,0.05,90
29.503601551055908,1.5,1.64,-0.1399999999999999,-0.8,DESCEND,1.64,-39.11,0.05,90
29.556375980377197,1.5,1.58,-0.08000000000000007,0.0,HOLD,1.58,-39.19,0.06,90
29.61088252067566,1.5,1.58,-0.08000000000000007,0.0,HOLD,1.58,-39.19,0.06,90
29.654561281204224,1.5,1.52,-0.020000000000000018,0.0,HOLD,1.52,-39.2,0.06,90
29.707662343978882,1.5,1.52,-0.020000000000000018,0.0,HOLD,1.52,-39.2,0.06,90
29.75199294090271,1.5,1.45,0.050000000000000044,0.0,HOLD,1.45,-39.29,0.06,90
29.80577301979065,1.5,1.45,0.050000000000000044,0.0,HOLD,1.45,-39.29,0.06,90
29.85918688774109,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.24,0.05,90
29.902862548828125,1.5,1.39,0.1100000000000001,1.0,CLIMB,1.39,-39.24,0.05,90
29.955535888671875,1.5,1.35,0.1499999999999999,1.0,CLIMB,1.35,-39.3,0.03,90
