mission_time,target_altitude,current_altitude,error,velocity_cmd,proportional,integral,derivative
2.6532609462738037,1.5,0.92,0.58,0.19253499999999998,0.174,0.018535000000000003,0.0
2.7066457271575928,1.5,0.92,0.58,0.192825,0.174,0.018825000000000005,0.0
2.759129762649536,1.5,0.94,0.56,0.18310500000000005,0.168,0.019105000000000004,-0.003999999999999981
2.801623582839966,1.5,0.94,0.56,0.18738500000000002,0.168,0.019385000000000003,0.0
2.855071544647217,1.5,0.94,0.56,0.18766500000000003,0.168,0.019665000000000005,0.0
2.9079172611236572,1.5,0.94,0.56,0.18794500000000003,0.168,0.019945000000000004,0.0
2.9506161212921143,1.5,0.95,0.55,0.18322,0.165,0.020220000000000002,-0.0020000000000000018
3.0035884380340576,1.5,0.96,0.54,0.18049,0.162,0.020490000000000005,-0.0020000000000000018
3.056378126144409,1.5,0.96,0.54,0.18276,0.162,0.020760000000000004,0.0
3.1097829341888428,1.5,0.97,0.53,0.17802500000000002,0.159,0.021025000000000005,-0.0020000000000000018
3.152418613433838,1.5,0.97,0.53,0.18029,0.159,0.021290000000000003,0.0
3.205016613006592,1.5,0.97,0.53,0.18055500000000002,0.159,0.021555000000000005,0.0
3.2582168579101562,1.5,0.97,0.53,0.18082,0.159,0.021820000000000003,0.0
3.3002991676330566,1.5,0.98,0.52,0.17608000000000001,0.156,0.022080000000000002,-0.0020000000000000018
3.353611946105957,1.5,0.98,0.52,0.17834,0.156,0.02234,0.0
3.4067013263702393,1.5,0.99,0.51,0.173595,0.153,0.022595,-0.0020000000000000018
3.459420680999756,1.5,0.99,0.51,0.17585,0.153,0.022850000000000002,0.0
3.50199818611145,1.5,1.0,0.5,0.1711,0.15,0.023100000000000002,-0.0020000000000000018
3.5548222064971924,1.5,1.0,0.5,0.17335,0.15,0.02335,0.0
3.6073803901672363,1.5,1.0,0.5,0.1736,0.15,0.0236,0.0
3.6598198413848877,1.5,1.0,0.5,0.17385,0.15,0.02385,0.0
3.7020225524902344,1.5,1.0,0.5,0.17409999999999998,0.15,0.024099999999999996,0.0
3.754739284515381,1.5,1.01,0.49,0.169345,0.147,0.024345,-0.0020000000000000018
3.8066680431365967,1.5,1.01,0.49,0.17159,0.147,0.02459,0.0
3.8517675399780273,1.5,1.02,0.48,0.16682999999999998,0.144,0.02483,-0.0020000000000000018
3.9053778648376465,1.5,1.02,0.48,0.16907,0.144,0.025070000000000002,0.0
3.958510398864746,1.5,1.02,0.48,0.16931,0.144,0.025310000000000003,0.0
4.001036882400513,1.5,1.02,0.48,0.16954999999999998,0.144,0.025550000000000003,0.0
4.053874254226685,1.5,1.03,0.47,0.164785,0.141,0.025785000000000002,-0.0020000000000000018
4.1065404415130615,1.5,1.03,0.47,0.16701999999999997,0.141,0.026019999999999998,0.0
4.160312652587891,1.5,1.04,0.45999999999999996,0.16224999999999998,0.13799999999999998,0.02625,-0.0020000000000000018
4.203110694885254,1.5,1.04,0.45999999999999996,0.16448,0.13799999999999998,0.026480000000000004,0.0
4.256591320037842,1.5,1.04,0.45999999999999996,0.16471,0.13799999999999998,0.026710000000000005,0.0
4.310017108917236,1.5,1.04,0.45999999999999996,0.16493999999999998,0.13799999999999998,0.026940000000000006,0.0
4.352357864379883,1.5,1.05,0.44999999999999996,0.16016499999999997,0.13499999999999998,0.027165000000000005,-0.0020000000000000018
4.405327320098877,1.5,1.05,0.44999999999999996,0.16238999999999998,0.13499999999999998,0.027390000000000005,0.0
4.458457708358765,1.5,1.05,0.44999999999999996,0.16261499999999998,0.13499999999999998,0.027615000000000004,0.0
4.500478029251099,1.5,1.05,0.44999999999999996,0.16283999999999998,0.13499999999999998,0.027840000000000004,0.0
4.5537428855896,1.5,1.06,0.43999999999999995,0.15805999999999998,0.13199999999999998,0.02806,-0.0020000000000000018
4.606649398803711,1.5,1.06,0.43999999999999995,0.16027999999999998,0.13199999999999998,0.02828,0.0
4.660353660583496,1.5,1.07,0.42999999999999994,0.15549499999999997,0.12899999999999998,0.028495,-0.0020000000000000018
4.702362060546875,1.5,1.07,0.42999999999999994,0.15770999999999996,0.12899999999999998,0.02871,0.0
4.75528359413147,1.5,1.07,0.42999999999999994,0.15792499999999998,0.12899999999999998,0.028925000000000003,0.0
4.808070182800293,1.5,1.07,0.42999999999999994,0.15813999999999998,0.12899999999999998,0.029140000000000003,0.0
4.850326299667358,1.5,1.08,0.41999999999999993,0.15335,0.12599999999999997,0.02935,-0.0020000000000000018
4.903081178665161,1.5,1.08,0.41999999999999993,0.15555999999999998,0.12599999999999997,0.02956,0.0
4.956792593002319,1.5,1.09,0.4099999999999999,0.15076499999999998,0.12299999999999997,0.029765000000000003,-0.0020000000000000018
5.009695053100586,1.5,1.09,0.4099999999999999,0.15296999999999997,0.12299999999999997,0.029970000000000004,0.0
5.052936315536499,1.5,1.09,0.4099999999999999,0.15317499999999998,0.12299999999999997,0.030175000000000007,0.0
5.106416463851929,1.5,1.09,0.4099999999999999,0.15338,0.12299999999999997,0.030380000000000008,0.0
5.159980297088623,1.5,1.1,0.3999999999999999,0.14857999999999996,0.11999999999999997,0.030580000000000006,-0.0020000000000000018
5.201960325241089,1.5,1.1,0.3999999999999999,0.15077999999999997,0.11999999999999997,0.03078000000000001,0.0
5.254297733306885,1.5,1.1,0.3999999999999999,0.15097999999999998,0.11999999999999997,0.030980000000000008,0.0
5.308073043823242,1.5,1.1,0.3999999999999999,0.15117999999999998,0.11999999999999997,0.03118000000000001,0.0
5.351342678070068,1.5,1.11,0.3899999999999999,0.14637499999999998,0.11699999999999997,0.03137500000000001,-0.0020000000000000018
5.4050352573394775,1.5,1.11,0.3899999999999999,0.14856999999999998,0.11699999999999997,0.03157000000000001,0.0
5.457467555999756,1.5,1.12,0.3799999999999999,0.14375999999999997,0.11399999999999996,0.031760000000000004,-0.0020000000000000018
5.510270833969116,1.5,1.12,0.3799999999999999,0.14594999999999997,0.11399999999999996,0.031950000000000006,0.0
5.5532612800598145,1.5,1.12,0.3799999999999999,0.14613999999999996,0.11399999999999996,0.03214000000000001,0.0
5.605958938598633,1.5,1.12,0.3799999999999999,0.14632999999999996,0.11399999999999996,0.03233000000000001,0.0
5.658676624298096,1.5,1.13,0.3700000000000001,0.14151500000000009,0.11100000000000003,0.03251500000000001,-0.0019999999999999575
5.7012903690338135,1.5,1.13,0.3700000000000001,0.14370000000000005,0.11100000000000003,0.03270000000000001,0.0
5.754982948303223,1.5,1.13,0.3700000000000001,0.14388500000000004,0.11100000000000003,0.03288500000000001,0.0
5.807636976242065,1.5,1.13,0.3700000000000001,0.14407000000000003,0.11100000000000003,0.03307000000000001,0.0
5.850506544113159,1.5,1.14,0.3600000000000001,0.13925000000000004,0.10800000000000003,0.03325000000000001,-0.0020000000000000018
5.903206825256348,1.5,1.14,0.3600000000000001,0.14143000000000003,0.10800000000000003,0.03343000000000001,0.0
5.9570887088775635,1.5,1.14,0.3600000000000001,0.14161,0.10800000000000003,0.03361,0.0
6.009863615036011,1.5,1.14,0.3600000000000001,0.14179000000000003,0.10800000000000003,0.03379,0.0
6.051858425140381,1.5,1.15,0.3500000000000001,0.13696500000000003,0.10500000000000002,0.033965,-0.0020000000000000018
6.105031967163086,1.5,1.15,0.3500000000000001,0.13914000000000004,0.10500000000000002,0.034140000000000004,0.0
6.158560037612915,1.5,1.15,0.3500000000000001,0.13931500000000002,0.10500000000000002,0.034315000000000005,0.0
6.2014851570129395,1.5,1.15,0.3500000000000001,0.13949000000000003,0.10500000000000002,0.03449000000000001,0.0
6.2548987865448,1.5,1.15,0.3500000000000001,0.13966500000000004,0.10500000000000002,0.034665,0.0
6.308297157287598,1.5,1.15,0.3500000000000001,0.13984000000000002,0.10500000000000002,0.03484,0.0
6.351522445678711,1.5,1.15,0.3500000000000001,0.14001500000000003,0.10500000000000002,0.035015000000000004,0.0
6.405022859573364,1.5,1.16,0.3400000000000001,0.13518500000000003,0.10200000000000002,0.03518500000000001,-0.0020000000000000018
6.457960844039917,1.5,1.16,0.3400000000000001,0.13735500000000003,0.10200000000000002,0.035355000000000004,0.0
6.5007147789001465,1.5,1.17,0.33000000000000007,0.13252000000000003,0.09900000000000002,0.03552,-0.0020000000000000018
6.55361533164978,1.5,1.17,0.33000000000000007,0.13468500000000003,0.09900000000000002,0.03568500000000001,0.0
6.605679988861084,1.5,1.17,0.33000000000000007,0.13485000000000003,0.09900000000000002,0.03585000000000001,0.0
6.6583967208862305,1.5,1.17,0.33000000000000007,0.13501500000000002,0.09900000000000002,0.03601500000000001,0.0
6.701223134994507,1.5,1.17,0.33000000000000007,0.13518000000000002,0.09900000000000002,0.03618000000000001,0.0
6.754597902297974,1.5,1.17,0.33000000000000007,0.13534500000000005,0.09900000000000002,0.036345000000000016,0.0
6.808326959609985,1.5,1.17,0.33000000000000007,0.13551000000000002,0.09900000000000002,0.036510000000000015,0.0
6.851244926452637,1.5,1.17,0.33000000000000007,0.13567500000000005,0.09900000000000002,0.03667500000000002,0.0
6.9045562744140625,1.5,1.18,0.32000000000000006,0.13083500000000003,0.09600000000000002,0.03683500000000002,-0.0020000000000000018
6.95869517326355,1.5,1.18,0.32000000000000006,0.13299500000000003,0.09600000000000002,0.03699500000000002,0.0
7.001738548278809,1.5,1.18,0.32000000000000006,0.13315500000000002,0.09600000000000002,0.03715500000000002,0.0
7.054498672485352,1.5,1.18,0.32000000000000006,0.13331500000000004,0.09600000000000002,0.03731500000000002,0.0
7.107854843139648,1.5,1.18,0.32000000000000006,0.13347500000000004,0.09600000000000002,0.03747500000000002,0.0
7.150363922119141,1.5,1.18,0.32000000000000006,0.13363500000000003,0.09600000000000002,0.03763500000000002,0.0
7.203039169311523,1.5,1.18,0.32000000000000006,0.13379500000000003,0.09600000000000002,0.037795000000000016,0.0
7.255843162536621,1.5,1.19,0.31000000000000005,0.12895000000000004,0.09300000000000001,0.03795000000000002,-0.0020000000000000018
7.308805465698242,1.5,1.19,0.31000000000000005,0.13110500000000003,0.09300000000000001,0.038105000000000014,0.0
7.351170301437378,1.5,1.19,0.31000000000000005,0.13126000000000004,0.09300000000000001,0.038260000000000016,0.0
7.404764413833618,1.5,1.19,0.31000000000000005,0.13141500000000003,0.09300000000000001,0.03841500000000001,0.0
7.458215713500977,1.5,1.19,0.31000000000000005,0.13157000000000002,0.09300000000000001,0.038570000000000014,0.0
7.500452756881714,1.5,1.2,0.30000000000000004,0.12672000000000003,0.09000000000000001,0.03872000000000001,-0.0020000000000000018
7.554152965545654,1.5,1.2,0.30000000000000004,0.12887000000000004,0.09000000000000001,0.038870000000000016,0.0
7.605999946594238,1.5,1.2,0.30000000000000004,0.12902000000000002,0.09000000000000001,0.03902000000000001,0.0
